"xTime","mon","M","px1","px2","px3","px4","px5","px6","p1","p2","p3","p4","p5","p6","TDmy1","TDmy2","TDmy3","BSEDmy","BflDmy","GyzDmy","McDDmy","tBSE","tBfl","tGyz","tMcD","weight","members","workers","age"
2002.16666666667,2002.03,5913,1491,1978,949,113,155,1227,67.5,76,82.8,98.4,72.9,98.4,1,1,0,1,0,0,0,7,0,0,0,7915,3.25,1.45,53.9
2002.25,2002.04,5949,1561,1900,930,120,144,1295,67.2,75.5,83.5,98.7,72.6,98.7,1,1,0,1,0,0,0,8,0,0,0,7894,3.25,1.46,53.8
2002.33333333333,2002.05,6186,1652,1931,944,124,161,1373,67,75.7,83.5,98.5,72.6,98.5,1,1,0,1,0,0,0,9,0,0,0,7932,3.24,1.44,53.8
2002.41666666667,2002.06,6033,1594,1895,891,121,161,1370,67.2,75.5,83.3,98.4,72.8,98.4,1,1,0,1,0,0,0,10,0,0,0,7926,3.24,1.45,53.7
2002.5,2002.07,6131,1625,1899,825,114,157,1512,67,76.5,83.1,98.1,72.6,98.1,1,1,0,1,0,0,0,11,0,0,0,7914,3.24,1.44,53.8
2002.58333333333,2002.08,6336,1772,1943,833,127,239,1423,67.2,76.1,83.2,98,72.6,98,1,1,0,1,0,0,0,12,0,0,0,7893,3.24,1.44,53.9
2002.66666666667,2002.09,6023,1619,1909,914,132,184,1264,67.3,76.3,84.2,97.9,72.8,97.9,1,1,0,1,0,0,0,13,0,0,0,7914,3.24,1.44,53.8
2002.75,2002.1,6239,1631,2020,992,136,222,1238,67.9,76.4,84,98.1,73.1,98.1,1,1,0,1,0,0,0,14,0,0,0,7933,3.24,1.44,53.8
2002.83333333333,2002.11,6273,1686,2000,971,119,214,1283,68.6,76.6,83.7,97.6,73.2,97.6,1,1,0,1,0,0,0,15,0,0,0,7905,3.24,1.45,53.8
2002.91666666667,2002.12,8836,2700,2081,1266,118,302,2370,68.6,76.6,84.1,96.8,73.4,96.8,1,1,0,1,0,0,0,16,0,0,0,7932,3.23,1.44,53.9
2003,2003.01,5807,1773,1802,885,119,194,1034,69.3,76.6,84.2,96.9,73.7,96.9,1,1,0,1,0,0,0,17,0,0,0,7850,3.24,1.44,53.9
2003.08333333333,2003.02,5587,1571,1768,865,128,183,1072,69.6,76.4,84.2,97.5,73.6,97.5,1,1,0,1,0,0,0,18,0,0,0,7879,3.23,1.44,53.9
2003.16666666667,2003.03,6060,1732,1880,891,131,199,1226,69.2,76.3,84,97.3,73.4,97.3,1,1,0,1,0,0,0,19,0,0,0,7917,3.23,1.45,53.9
2003.25,2003.04,5859,1669,1755,857,131,183,1264,69.6,75.9,84,97.3,73.4,97.3,1,1,0,1,0,0,0,20,0,0,0,7911,3.23,1.45,54
2003.33333333333,2003.05,6142,1752,1828,866,146,185,1364,69.3,76.5,83.5,97.4,73.6,97.4,1,1,0,1,0,0,0,21,0,0,0,7922,3.22,1.44,54.1
2003.41666666667,2003.06,5949,1615,1783,822,140,167,1423,69.8,76.3,83.2,97.1,73.6,97.1,1,1,0,1,0,0,0,22,0,0,0,7925,3.22,1.44,54
2003.5,2003.07,6171,1699,1803,802,140,170,1558,69.8,76.7,83.1,96.6,73.6,96.6,1,1,0,1,0,0,0,23,0,0,0,7921,3.22,1.44,54
2003.58333333333,2003.08,6177,1880,1789,787,132,224,1366,70,76.8,83.1,96.9,74.2,96.9,1,1,0,1,0,0,0,24,0,0,0,7913,3.21,1.43,54
2003.66666666667,2003.09,5838,1638,1791,820,134,191,1265,70.2,76.9,83,96.7,74.2,96.7,1,1,0,1,0,0,0,25,0,0,0,7912,3.21,1.43,54.1
2003.75,2003.1,6035,1722,1848,897,135,219,1214,70.5,76.5,83.1,96.6,73.9,96.6,1,1,0,1,0,0,0,26,0,0,0,7930,3.21,1.43,54
2003.83333333333,2003.11,6130,1720,1835,914,129,225,1307,70.1,76.7,83.1,96.5,74.1,96.5,1,1,0,1,0,0,0,27,0,0,0,7917,3.21,1.44,54.1
2003.91666666667,2003.12,8431,2602,1976,1243,116,293,2201,70.7,76.9,82.8,96.1,74.2,96.1,1,1,0,1,0,0,0,28,0,0,0,7943,3.21,1.44,54.1
2004,2004.01,5770,1616,1927,835,126,212,1053,71.7,76.6,83.3,96.5,74.7,96.5,1,1,0,1,0,0,0,29,0,0,0,7875,3.21,1.43,54.2
2004.08333333333,2004.02,5603,1506,1964,724,130,189,1090,73.3,77.1,83.9,96.6,75.9,96.6,1,1,0,1,1,0,0,30,1,0,0,7898,3.21,1.43,54.3
2004.16666666667,2004.03,5886,1665,2025,690,149,162,1194,72.7,77.5,83.5,96.7,76.3,96.7,1,1,0,1,1,0,0,31,2,0,0,7890,3.2,1.43,54.3
2004.25,2004.04,5808,1627,1884,771,151,145,1231,72.8,77.3,82,96.6,76.2,96.6,1,1,0,1,1,0,0,32,3,0,0,7884,3.19,1.42,54.4
2004.33333333333,2004.05,6273,1804,1971,823,154,171,1352,72.8,77.8,82.4,96.6,76.6,96.6,1,1,0,1,1,0,0,33,4,0,0,7916,3.2,1.42,54.3
2004.41666666667,2004.06,5943,1614,1925,778,155,138,1332,72.5,77.8,82.4,96.6,76.3,96.6,1,1,0,1,1,0,0,34,5,0,0,7911,3.2,1.42,54.4
2004.5,2004.07,5986,1631,1894,744,144,148,1423,72.3,78,82.6,96.7,76.3,96.7,1,1,0,1,1,0,0,35,6,0,0,7892,3.19,1.41,54.5
2004.58333333333,2004.08,6333,1910,1969,796,141,186,1331,73,78.3,83.5,96.8,77.2,96.8,1,1,0,1,1,0,0,36,7,0,0,7915,3.19,1.4,54.5
2004.66666666667,2004.09,5884,1623,1878,864,153,163,1202,73.1,78.6,83.1,96.7,77.1,96.7,1,1,0,1,1,0,0,37,8,0,0,7885,3.18,1.4,54.4
2004.75,2004.1,6202,1713,1988,937,144,197,1223,73.4,78.6,83.2,96.7,77.4,96.7,1,1,0,1,1,0,0,38,9,0,0,7883,3.19,1.41,54.5
2004.83333333333,2004.11,6029,1591,1902,901,135,199,1302,73.5,78.2,83.7,97.2,77.6,97.2,1,1,0,1,1,0,0,39,10,0,0,7887,3.18,1.4,54.5
2004.91666666667,2004.12,8287,2618,2034,1189,133,285,2028,73.9,78.1,84.1,97.6,77.4,97.6,1,1,0,1,1,0,0,40,11,0,0,7911,3.18,1.39,54.6
2005,2005.01,5957,1764,1901,907,138,204,1043,74.5,78.3,84.6,97.6,78.1,97.6,1,1,0,1,1,0,0,41,12,0,0,7826,3.18,1.41,54.8
2005.08333333333,2005.02,5550,1544,1833,840,130,182,1020,74.6,78.4,84.4,98.3,78,98.3,1,1,0,1,1,0,0,42,13,0,0,7878,3.18,1.42,55
2005.16666666667,2005.03,6029,1694,1939,889,150,184,1172,74.5,78.4,84.2,98.5,77.9,98.5,1,1,0,1,1,0,0,43,14,0,0,7862,3.18,1.41,54.9
2005.25,2005.04,6004,1686,1893,867,155,162,1241,74.6,78.2,84.3,99,77.9,99,1,1,0,1,1,0,0,44,15,0,0,7881,3.18,1.41,55
2005.33333333333,2005.05,6323,1839,1939,886,161,160,1339,74.2,78,83.8,99.3,77.7,99.3,1,1,0,1,1,0,0,45,16,0,0,7915,3.17,1.43,55.1
2005.41666666667,2005.06,5894,1566,1861,815,157,152,1342,74.8,78.4,83,99,77.9,99,1,1,0,1,1,0,0,46,17,0,0,7901,3.18,1.43,55
2005.5,2005.07,6188,1636,1887,806,146,182,1531,75.5,78.2,83.4,99.4,78.2,99.4,1,1,0,1,1,0,0,47,18,0,0,7893,3.17,1.43,54.9
2005.58333333333,2005.08,6301,1875,1909,802,147,193,1375,75,78.4,83.7,99.3,78.2,99.3,1,1,0,1,1,0,0,48,19,0,0,7910,3.17,1.43,54.8
2005.66666666667,2005.09,5975,1615,1894,857,154,177,1280,75,78.7,83.4,99.3,77.9,99.3,1,1,0,1,1,0,0,49,20,0,0,7905,3.17,1.43,54.8
2005.75,2005.1,6190,1664,2012,918,146,205,1245,74.6,78.8,83.4,99.2,77.9,99.2,1,1,0,1,1,0,0,50,21,0,0,7913,3.17,1.42,54.9
2005.83333333333,2005.11,6223,1642,1988,922,145,218,1307,74.6,78.6,83.3,99.6,77.7,99.6,1,1,0,1,1,0,0,51,22,0,0,7897,3.17,1.42,54.9
2005.91666666667,2005.12,8736,2799,2137,1239,131,302,2128,75,78.6,84.1,99.5,77.9,99.5,1,1,0,1,1,0,0,52,23,0,0,7909,3.17,1.41,55.1
2006,2006.01,5856,1700,1897,890,140,219,1008,75.9,78.1,84.4,99.3,77.9,99.3,1,1,0,1,1,0,0,53,24,0,0,7840,3.16,1.41,55.2
2006.08333333333,2006.02,5604,1511,1856,861,136,208,1031,75,78.2,84.8,99.3,78.1,99.3,1,1,0,1,1,0,0,54,25,0,0,7853,3.16,1.4,55.4
2006.16666666667,2006.03,5946,1612,1927,886,150,188,1182,75.7,78.1,83.9,99.4,78.1,99.4,1,1,0,1,1,0,0,55,26,0,0,7859,3.16,1.39,55.4
2006.25,2006.04,6009,1642,1877,891,150,176,1273,75.9,78.2,84.1,99.4,78.4,99.4,1,1,0,1,1,0,0,56,27,0,0,7838,3.16,1.4,55.3
2006.33333333333,2006.05,6141,1686,1932,874,161,177,1311,76,78.3,84.2,99.6,78.4,99.6,1,1,0,1,1,0,0,57,28,0,0,7890,3.16,1.41,55.1
2006.41666666667,2006.06,5946,1564,1842,835,160,157,1389,75.5,78.1,83.8,99.8,78,99.8,1,1,0,1,1,0,0,58,29,0,0,7864,3.16,1.42,55.1
2006.5,2006.07,6140,1631,1879,801,152,165,1513,75.7,78.3,83.9,100.7,78.2,100.7,1,1,0,1,1,0,0,59,30,0,0,7845,3.16,1.43,55
2006.58333333333,2006.08,6311,1875,1940,767,157,206,1366,75.7,78.7,84.1,102.2,78.3,102.2,1,1,0,1,1,0,0,60,31,0,0,7868,3.16,1.43,55
2006.66666666667,2006.09,5975,1548,1915,904,154,191,1263,75.6,78.6,83.8,103.4,78.3,103.4,1,1,0,1,1,0,0,61,32,0,0,7816,3.16,1.43,55
2006.75,2006.1,6225,1633,2005,941,147,217,1283,75.8,78.6,83.9,103.3,78.4,103.3,1,1,0,1,1,0,0,62,33,0,0,7866,3.16,1.41,55.2
2006.83333333333,2006.11,6299,1588,2012,967,145,235,1352,75.8,79.1,84.4,103.3,78.7,103.3,1,1,0,1,1,0,0,63,34,0,0,7828,3.16,1.4,55.2
2006.91666666667,2006.12,8668,2715,2167,1252,140,297,2097,76.1,79.1,83.9,103.6,78.5,103.6,1,1,0,1,1,0,0,64,35,0,0,7881,3.15,1.39,55.4
2007,2007.01,6170,1751,1992,932,149,231,1115,77.4,78.7,84.5,103.4,79.2,103.4,1,1,0,1,1,0,0,65,36,0,0,7781,3.15,1.37,55.5
2007.08333333333,2007.02,5783,1540,1906,874,151,191,1121,77,78.6,83.9,103.3,78.9,103.3,1,1,0,1,1,0,0,66,37,0,0,7785,3.15,1.38,55.5
2007.16666666667,2007.03,6195,1696,1978,941,148,177,1256,77.3,78.7,84.4,103.7,79.1,103.7,1,1,0,1,1,0,0,67,38,0,0,7837,3.15,1.38,55.7
2007.25,2007.04,6114,1647,1934,913,157,175,1288,77.5,78.6,84.1,102.9,79.2,102.9,1,1,0,1,1,0,0,68,39,0,0,7831,3.15,1.39,55.6
2007.33333333333,2007.05,6239,1705,1943,893,155,180,1364,77,78.7,84.8,102.9,79.2,102.9,1,1,0,1,1,0,0,69,40,0,0,7844,3.15,1.4,55.7
2007.41666666667,2007.06,6026,1576,1889,852,164,152,1393,77.1,78.8,84.8,102.9,79.4,102.9,1,1,0,1,1,0,0,70,41,0,0,7850,3.15,1.41,55.7
2007.5,2007.07,6349,1662,1973,868,166,163,1517,77,78.7,84.3,102.9,79.3,102.9,1,1,0,1,1,0,0,71,42,0,0,7847,3.15,1.41,55.7
2007.58333333333,2007.08,6374,1859,1931,821,145,206,1411,77.1,79.1,84.5,102.8,79.6,102.8,1,1,0,1,1,0,0,72,43,0,0,7811,3.14,1.4,55.9
2007.66666666667,2007.09,6054,1577,1962,897,152,177,1289,77.4,79.1,85.3,103.9,80.2,103.9,1,1,0,1,1,0,0,73,44,0,0,7833,3.14,1.39,55.8
2007.75,2007.1,6290,1598,2066,973,158,218,1277,77.2,79,84.9,105.3,79.6,105.3,1,1,0,1,1,0,0,74,45,0,0,7852,3.14,1.39,55.7
2007.83333333333,2007.11,6413,1549,2107,1011,146,223,1377,77.7,79.1,85.5,107.4,80.1,107.4,1,1,0,1,1,0,0,75,46,0,0,7832,3.13,1.39,55.7
2007.91666666667,2007.12,8910,2711,2240,1322,142,303,2193,78,78.9,86.9,108.8,80.3,108.8,1,1,0,1,1,0,0,76,47,0,0,7862,3.13,1.38,55.7
2008,2008.01,6246,1694,2037,1001,146,214,1153,78.1,79.1,88,109.1,81,109.1,1,1,0,1,1,0,0,77,48,0,0,7748,3.13,1.38,55.6
2008.08333333333,2008.02,6390,1624,2136,1056,173,203,1198,78,79.4,89.6,109.2,81.3,109.2,1,1,0,1,1,1,0,78,49,1,0,7815,3.13,1.38,55.8
2008.16666666667,2008.03,6508,1669,2112,1052,169,171,1336,78.3,79.8,90.1,109.5,81.6,109.5,1,1,0,1,1,1,0,79,50,2,0,7828,3.13,1.38,55.9
2008.25,2008.04,6503,1641,2090,1037,187,169,1379,78.3,80.4,91.7,109.5,82.3,109.5,1,1,0,1,1,1,0,80,51,3,0,7825,3.14,1.4,55.9
2008.33333333333,2008.05,6718,1737,2118,1041,186,188,1449,78,80.7,92.7,109.7,82.4,109.7,1,1,0,1,1,1,0,81,52,4,0,7813,3.13,1.4,55.8
2008.41666666667,2008.06,6477,1577,2088,1004,182,164,1462,78.2,80.9,93.8,109.7,82.7,109.7,1,1,0,1,1,1,0,82,53,5,0,7830,3.13,1.4,55.7
2008.5,2008.07,6443,1621,2051,931,164,151,1525,78.6,81.3,94.2,109.5,83.3,109.5,1,1,0,1,1,1,0,83,54,6,0,7819,3.13,1.41,55.6
2008.58333333333,2008.08,6778,1848,2118,941,174,179,1519,78.7,81.6,94.7,109.3,83.5,109.3,1,1,0,1,1,1,0,84,55,7,0,7797,3.13,1.4,55.7
2008.66666666667,2008.09,6353,1551,2076,1036,176,194,1320,78.3,81.6,94.6,108.9,83.4,108.9,1,1,0,1,1,1,0,85,56,8,0,7838,3.12,1.38,55.5
2008.75,2008.1,6595,1599,2167,1116,172,217,1324,78.5,81.4,95.3,109.3,83.2,109.3,1,1,0,1,1,1,0,86,57,9,0,7809,3.12,1.38,55.5
2008.83333333333,2008.11,6877,1671,2255,1140,156,234,1422,78.6,81.2,95.2,109.5,83,109.5,1,1,0,1,1,1,0,87,58,10,0,7826,3.12,1.37,55.5
2008.91666666667,2008.12,8994,2653,2307,1475,156,284,2119,78.3,81.1,94,109.2,82.5,109.2,1,1,0,1,1,1,0,88,59,11,0,7865,3.12,1.37,55.6
2009,2009.01,6372,1652,2103,1113,164,219,1122,78,81.2,93.7,109.3,82.5,109.3,1,1,0,1,1,1,0,89,60,12,0,7757,3.12,1.37,55.5
2009.08333333333,2009.02,5972,1400,2046,1027,162,186,1152,77.9,81,93.4,109.1,82.5,109.1,1,1,0,1,1,1,0,90,61,13,0,7790,3.11,1.36,55.5
2009.16666666667,2009.03,6496,1621,2147,1065,183,173,1307,78.4,80.8,92.7,109.4,82.5,109.4,1,1,0,1,1,1,0,91,62,14,0,7862,3.11,1.37,55.4
2009.25,2009.04,6231,1509,2013,1033,180,169,1326,78,80.8,92,108.7,82.1,108.7,1,1,0,1,1,1,0,92,63,15,0,7837,3.11,1.37,55.6
2009.33333333333,2009.05,6703,1765,2069,1059,186,172,1451,78.3,80,91.7,109,81.7,109,1,1,0,1,1,1,0,93,64,16,0,7858,3.11,1.38,55.7
2009.41666666667,2009.06,6266,1531,2005,981,182,164,1403,77.4,79.9,91.3,108.5,81.4,108.5,1,1,0,1,1,1,0,94,65,17,0,7821,3.11,1.37,55.8
2009.5,2009.07,6281,1514,1965,948,176,155,1522,77.1,80.1,91.1,108.9,81.2,108.9,1,1,0,1,1,1,0,95,66,18,0,7790,3.11,1.37,56.1
2009.58333333333,2009.08,6568,1858,1998,912,165,201,1433,76.7,80.1,90.8,108.3,80.9,108.3,1,1,0,1,1,1,0,96,67,19,0,7839,3.1,1.37,56.1
2009.66666666667,2009.09,6061,1513,1957,962,169,164,1296,77.5,80,90.5,107.9,81,107.9,1,1,0,1,1,1,0,97,68,20,0,7847,3.1,1.37,56.1
2009.75,2009.1,6497,1582,2129,1067,170,217,1332,77.1,79.9,89.9,107.3,80.7,107.3,1,1,0,1,1,1,0,98,69,21,0,7846,3.1,1.37,56
2009.83333333333,2009.11,6579,1582,2128,1056,153,223,1437,76.5,79.8,90.5,107.7,80.7,107.7,1,1,0,1,1,1,0,99,70,22,0,7822,3.1,1.37,56
2009.91666666667,2009.12,8950,2639,2230,1391,155,314,2221,76.5,79.6,90.3,106.9,80.5,106.9,1,1,0,1,1,1,0,100,71,23,0,7870,3.1,1.37,55.9
2010,2010.01,6162,1579,2002,1068,156,221,1137,77.9,79.9,91,105.7,81.1,105.7,1,1,0,1,1,1,0,101,72,24,0,7801,3.09,1.37,55.8
2010.08333333333,2010.02,5796,1361,1943,1009,160,194,1130,77,79.1,91.1,106.3,80.6,106.3,1,1,0,1,1,1,0,102,73,25,0,7827,3.09,1.37,55.8
2010.16666666667,2010.03,6180,1517,2009,1041,168,175,1270,76.4,79.1,90.9,106.3,80.6,106.3,1,1,0,1,1,1,0,103,74,26,0,7829,3.09,1.37,56
2010.25,2010.04,6000,1462,1923,1023,165,158,1268,76,79.2,90.4,104.2,80.1,104.2,1,1,0,1,1,1,0,104,75,27,0,7793,3.09,1.37,56.2
2010.33333333333,2010.05,6321,1575,1977,1014,174,192,1389,75.4,78.9,91.2,104,80,104,1,1,0,1,1,1,0,105,76,28,0,7806,3.09,1.36,56.4
2010.41666666667,2010.06,5882,1349,1872,944,175,152,1390,75.7,79.3,90.2,105.2,80,105.2,1,1,0,1,1,1,0,106,77,29,0,7802,3.09,1.36,56.6
2010.5,2010.07,6133,1504,1909,903,158,157,1502,75.7,79.9,90.7,105.2,80.4,105.2,1,1,0,1,1,1,0,107,78,30,0,7775,3.09,1.35,56.5
2010.58333333333,2010.08,6235,1606,1953,877,156,182,1461,75.9,79.9,90.1,104.6,80.2,104.6,1,1,0,1,1,1,0,108,79,31,0,7810,3.09,1.35,56.5
2010.66666666667,2010.09,6038,1442,1973,986,160,165,1312,75.4,79.5,89.7,104.9,80,104.9,1,1,0,1,1,1,0,109,80,32,0,7833,3.09,1.34,56.4
2010.75,2010.1,6426,1534,2108,1096,159,223,1306,75.6,79.6,89.5,104.5,79.9,104.5,1,1,0,1,1,1,0,110,81,33,0,7842,3.09,1.36,56.4
2010.83333333333,2010.11,6464,1510,2080,1071,157,202,1444,75.8,79.6,89.6,104.3,80,104.3,1,1,0,1,1,1,0,111,82,34,0,7834,3.08,1.35,56.4
2010.91666666667,2010.12,8660,2526,2210,1355,144,282,2143,76.3,79.3,90.3,103.7,80.3,103.7,1,1,0,1,1,1,0,112,83,35,0,7857,3.08,1.34,56.3
2011,2011.01,6183,1550,2072,1042,156,212,1150,76.8,79.6,91.1,104.2,80.6,104.2,1,1,0,1,1,1,0,113,84,36,0,7790,3.08,1.33,56.2
2011.08333333333,2011.02,5777,1385,1980,932,160,182,1139,76,79.6,91.5,104.1,80.3,104.1,1,1,0,1,1,1,0,114,85,37,0,7808,3.09,1.33,56.5
2011.16666666667,2011.03,6237,1449,2097,1018,170,182,1320,76.4,79.3,91.2,104.3,80.4,104.3,1,1,0,1,1,1,0,115,86,38,0,7474,3.09,1.33,56.6
2011.25,2011.04,6186,1529,2025,970,170,155,1337,77.1,79.6,91.5,104.5,80.8,104.5,1,1,0,1,1,1,0,116,87,39,0,7475,3.09,1.32,56.6
2011.33333333333,2011.05,6397,1572,2004,1039,186,155,1442,76.2,79.6,91.3,104,80.5,104,1,1,0,1,1,1,0,117,88,40,0,7552,3.09,1.33,56.7
2011.41666666667,2011.06,6150,1478,1963,993,173,136,1407,76.1,80,90.8,103.9,80.5,103.9,1,1,0,1,1,1,0,118,89,41,0,7597,3.09,1.34,56.7
2011.5,2011.07,6179,1370,1992,980,154,129,1554,76,80,91,103,80.4,103,1,1,0,1,1,1,0,119,90,42,0,7656,3.08,1.34,57
2011.58333333333,2011.08,6339,1486,2073,970,164,167,1480,75.6,80.1,90.7,103,80.2,103,1,1,0,1,1,1,0,120,91,43,0,7699,3.08,1.34,57.1
