Date,Close,High,Low,Open,Volume
2010/10/22,362.0796204,362.0796204,357.928389,358.8508849,2532000
2010/10/25,362.540863,364.8471026,361.1571193,362.540863,3952000
2010/10/26,365.3083496,366.6920934,363.4633579,364.3858538,4952000
2010/10/27,362.0796204,365.3083558,360.6958766,364.8471079,2474000
2010/10/28,362.0796204,363.0021162,360.2346287,361.1571245,4502000
2010/10/29,359.7733765,363.0021119,357.4671369,361.1571202,4812000
2010/11/1,361.6184082,363.4634001,357.4671765,358.8509204,4334000
2010/11/2,360.6959839,361.61848,358.8509916,361.61848,3244000
2010/11/4,363.0021973,364.8471894,362.0797012,363.9246933,3722000
2010/11/5,359.7733765,366.2308473,357.4671369,365.3083515,6638000
2010/11/8,359.3121643,360.2346602,357.0059245,359.7734123,4060000
2010/11/9,357.4671936,361.1571775,356.5446976,359.7734336,4268000
2010/11/10,355.6221313,359.3121146,354.2383876,359.3121146,4154000
2010/11/11,355.6221313,359.3121146,354.2383876,356.0833792,5222000
2010/11/12,354.6997375,357.4672257,354.2384895,354.6997375,3708000
2010/11/15,353.3158875,356.0833748,353.3158875,355.160879,3634000
2010/11/16,352.3934631,355.1609511,350.5484712,354.2384551,3376000
2010/11/17,349.6259766,350.5484725,348.2422326,350.5484725,3896000
2010/11/18,354.6997375,354.6997375,348.2422651,349.1647612,4504000
2010/11/19,351.4709473,355.160931,350.5484513,355.160931,5258000
2010/11/22,348.2421875,351.470923,348.2421875,351.0096751,3704000
2010/11/24,348.7033691,352.3933519,346.3971299,347.3196256,3954000
2010/11/25,348.7033691,351.0096084,347.7808735,348.7033691,4248000
2010/11/26,350.5484924,351.0097404,348.2422523,350.0872444,2766000
2010/11/29,351.0097351,353.3159752,349.6259911,351.0097351,3220000
2010/11/30,349.6259766,352.3934645,349.6259766,351.0097205,2870000
2010/12/1,350.5484924,350.5484924,349.1647484,350.0872444,2470000
2010/12/2,357.9283752,360.6958627,348.7034171,351.9321525,10380000
2010/12/3,351.0097351,360.2346953,349.6259911,358.8509513,6276000
2010/12/6,351.0097351,351.9322311,349.1647431,351.0097351,3536000
2010/12/7,347.3197327,350.5484686,346.3972367,350.0872206,5650000
2010/12/8,347.3197327,349.6259726,345.9359887,349.1647246,5154000
2010/12/9,347.7810364,348.2422844,346.3972922,347.3197883,2620000
2010/12/10,346.3971863,349.1646738,346.3971863,348.242178,5924000
2010/12/13,351.4709473,352.8546912,347.3197156,347.3197156,8704000
2010/12/14,353.3158875,353.3158875,349.6259043,351.4708959,4742000
2010/12/15,358.3896484,363.0021278,357.4671526,357.9284005,10728000
2010/12/16,355.1609192,363.9246302,355.1609192,362.5408863,7338000
2010/12/17,353.3158875,356.0833748,352.3933917,354.6996311,4594000
2010/12/20,353.3158875,355.6221269,350.5484001,353.3158875,4136000
2010/12/21,352.3934631,356.544695,351.9322151,355.1609511,3856000
2010/12/22,349.6259766,353.3159605,348.7034806,352.8547125,4642000
2010/12/24,351.0097351,351.9322311,349.6259911,349.6259911,2292000
2010/12/27,350.0871582,351.9321498,349.6259103,351.009654,1564000
2010/12/28,349.6259766,351.0097205,349.6259766,350.5484725,1352000
2010/12/29,348.7033691,350.0871127,348.2421213,349.6258648,2316000
2010/12/30,346.8584595,348.7034513,346.8584595,347.7809554,2146000
2011/1/4,348.2421875,349.1646834,347.3196916,349.1646834,2852000
2011/1/5,347.7810364,348.7035325,346.3972922,348.7035325,2848000
2011/1/6,345.9359741,348.2422139,345.9359741,348.2422139,3728000
2011/1/7,346.8584595,349.1646992,345.9359636,346.8584595,7348000
2011/1/11,350.5484924,351.0097404,347.3197563,347.7810043,3742000
2011/1/12,348.7033691,351.932104,348.2421213,351.0096084,3418000
2011/1/13,347.3197327,350.0872206,346.8584847,350.0872206,3188000
2011/1/14,346.8584595,348.7034513,346.8584595,347.7809554,3348000
2011/1/17,346.3971863,348.242178,346.3971863,347.78093,3100000
2011/1/18,346.3971863,347.78093,345.9359384,346.3971863,3124000
2011/1/19,345.9359741,347.319718,345.9359741,346.8584701,3372000
2011/1/20,350.0871582,351.9321498,348.7034145,350.0871582,5744000
2011/1/21,346.3971863,352.3934092,345.9359384,351.9321613,6594000
2011/1/24,351.9321594,351.9321594,347.7809282,348.2421761,5950000
2011/1/25,351.4709473,352.8546912,350.5484513,352.3934432,4158000
2011/1/26,351.4709473,353.7771871,351.0096993,352.8546912,4708000
2011/1/27,349.6259766,351.9322165,348.7034806,351.0097205,3602000
2011/1/28,348.2421875,352.3934189,348.2421875,350.5484272,3662000
2011/1/31,348.7033691,350.0871127,347.3196256,348.2421213,3056000
2011/2/1,351.9321594,351.9321594,349.6259198,349.6259198,2314000
2011/2/2,356.5446167,356.5446167,352.3933857,353.3158815,6144000
2011/2/3,358.8509827,358.8509827,354.6997502,356.0834944,3044000
2011/2/4,363.9246216,366.2308613,360.2346381,361.157134,8168000
2011/2/7,365.3083496,366.2308454,363.4633579,363.9246059,3652000
2011/2/8,360.2345276,365.3082533,359.7732798,365.3082533,4588000
2011/2/9,363.9246216,364.8471175,361.6183819,362.0796298,3446000
2011/2/10,366.230896,367.153392,364.3859041,364.3859041,4482000
2011/2/14,368.5372314,369.4597276,365.7697428,366.692239,4586000
2011/2/15,368.9983521,368.9983521,367.6146082,368.5371041,2842000
2011/2/16,366.230896,368.5371359,366.230896,367.6146399,3382000
2011/2/17,368.0757751,368.537023,365.769536,366.2307838,3296000
2011/2/18,368.9983521,368.9983521,367.1533603,367.6146082,1660000
2011/2/21,367.614624,367.614624,364.3858883,366.6921281,2992000
2011/2/22,366.230896,367.153392,363.9246561,364.8471521,4548000
2011/2/23,366.6921387,367.6146346,364.3858988,364.3858988,2908000
2011/2/24,365.7695618,370.8432883,365.3083139,367.6145533,7240000
2011/2/25,373.6108398,374.0720878,367.1533685,367.1533685,6518000
2011/2/28,377.3007202,378.6844637,371.3044985,373.1494898,4526000
2011/3/1,379.6070862,380.9908301,377.7620943,377.7620943,3938000
2011/3/2,378.2232361,379.6069796,373.6107576,378.2232361,6536000
2011/3/3,379.1457214,379.6069693,375.9169866,377.3007301,3142000
2011/3/4,380.5295715,382.3745634,379.1458276,379.1458276,3516000
2011/3/7,377.762146,380.9908823,377.300898,380.9908823,2520000
2011/3/8,379.6070862,382.835822,378.2233422,378.6845902,3158000
2011/3/9,381.4519348,382.3744304,380.5294392,381.9131826,2148000
2011/3/10,379.6070862,383.758318,378.6845902,381.4520781,5260000
2011/3/11,378.2232361,380.0682275,377.7619882,380.0682275,5092000
2011/3/14,316.8773193,341.323459,309.0361047,309.0361047,26100000
2011/3/15,285.9736938,310.8810801,276.748736,310.4198322,26910000
2011/3/16,315.4935913,319.1835748,290.5862025,290.5862025,14808000
2011/3/17,309.0361328,312.2648685,297.9661818,303.9624053,16338000
2011/3/18,310.881073,311.3423209,307.6523378,310.4198251,16464000
2011/3/22,316.4160461,323.3347644,316.4160461,322.8735165,14404000
2011/3/23,310.881073,317.7997912,309.4973293,316.8772955,16110000
2011/3/24,298.8886108,309.9585594,295.6598758,309.0360637,20232000
2011/3/25,289.6637268,296.1211984,284.5899991,295.6599505,26884000
2011/3/28,284.5899658,288.2799492,282.2837262,283.2062221,30356000
2011/3/29,296.215271,298.5403516,287.8449808,287.8449808,28122000
2011/3/30,311.5609741,312.0259905,304.1207121,310.165925,30212000
2011/3/31,307.375824,313.4210369,304.5857257,313.4210369,14186000
2011/4/1,302.2606506,311.095962,302.2606506,308.77088,15290000
2011/4/4,298.5404968,305.9807584,296.6804314,299.4705295,15894000
2011/4/5,297.1454163,302.7256119,295.2853511,299.4704978,16072000
2011/4/6,294.3552856,298.0754156,288.7750907,296.2153506,24116000
2011/4/7,294.3552856,296.2153506,292.9602369,295.2853181,9878000
2011/4/8,305.0507202,306.9107856,292.9602953,293.890328,19806000
2011/4/11,307.8406982,315.2809568,307.3756821,313.8859083,16238000
2011/4/12,308.3057861,310.6308675,303.1906072,308.3057861,15506000
2011/4/13,314.81604,315.7460727,305.0506976,309.2358444,23064000
2011/4/14,313.8860474,316.6761456,312.4909983,315.2810965,18342000
2011/4/15,318.5361938,322.7213409,313.8860304,315.2810795,19954000
2011/4/18,319.0011597,321.326241,318.0711271,320.8612247,8236000
2011/4/19,317.6061707,319.0012197,316.6761379,318.071187,5996000
2011/4/20,314.3510132,319.0011761,314.3510132,318.5361598,9376000
2011/4/21,320.3963318,320.3963318,316.6762002,318.536266,8536000
2011/4/22,322.2562866,324.5813681,319.0011726,320.3962215,10538000
2011/4/25,320.3963318,325.9765291,319.9313153,323.1864305,7500000
2011/4/26,316.6760254,319.9311387,316.6760254,319.4661225,5446000
2011/4/27,313.8860474,317.6061783,311.5609655,316.6761456,7682000
2011/4/28,319.0011597,319.0011597,314.350997,315.7460458,6502000
2011/5/2,321.7912903,321.7912903,315.7460782,318.5361761,7986000
2011/5/6,318.0711365,319.001169,315.7460551,319.001169,8974000
2011/5/9,321.326355,331.0917001,319.9313057,320.8613385,21350000
2011/5/10,325.0464478,325.5114641,319.0012348,324.116415,9596000
2011/5/11,321.7912903,325.0464045,321.326274,324.5813882,6228000
2011/5/12,322.2562866,325.0463843,319.9312052,321.326254,6188000
2011/5/13,322.7212524,325.0463335,321.3262038,324.5813173,7336000
2011/5/16,319.9312134,323.1863275,319.0011808,323.1863275,4780000
2011/5/17,319.9312134,321.3262623,318.5361645,320.3962297,3498000
2011/5/18,322.7212524,323.6512849,320.8611876,321.3262038,4394000
2011/5/19,325.5114441,326.4414768,322.721346,323.6513787,7796000
2011/5/20,322.2562866,325.9764169,321.7912703,325.9764169,4580000
2011/5/23,320.8612976,323.1863795,320.3962812,323.1863795,4172000
2011/5/24,322.2562866,322.2562866,319.9312052,320.8612378,2808000
2011/5/25,320.3963318,322.2563976,319.9313153,322.2563976,2884000
2011/5/26,320.8612976,322.2563467,319.9312649,321.326314,3060000
2011/5/27,319.9312134,321.3262623,319.9312134,321.3262623,1480000
2011/5/30,318.5361938,319.9312429,316.6761285,319.4662265,4166000
2011/5/31,320.8612976,320.8612976,317.1411666,318.5362157,5928000
2011/6/1,314.81604,320.3962357,314.81604,320.3962357,8438000
2011/6/2,307.8406982,313.8859083,307.3756821,313.8859083,11840000
2011/6/3,304.1206665,308.7708296,303.6556502,308.7708296,7324000
2011/6/6,304.5856323,306.4456973,303.6555999,304.1206161,6082000
2011/6/7,308.7708435,309.7008762,305.0507129,305.0507129,4828000
2011/6/8,306.4457092,309.2358067,304.5856442,309.2358067,5974000
2011/6/9,305.9807129,307.3757617,304.585664,305.9807129,4946000
2011/6/10,310.6308899,312.4909551,306.9107595,307.8407921,9942000
2011/6/13,313.420929,313.420929,309.7007992,310.6308317,5272000
2011/6/14,317.6061707,318.071187,314.3510562,314.8160725,5046000
2011/6/15,316.6760254,318.5360902,314.8159606,317.6060578,4566000
2011/6/16,308.3057861,315.7460464,306.4457211,314.8160139,11728000
2011/6/17,309.7008667,309.7008667,306.4457525,308.7708341,5562000
2011/6/20,311.5609741,312.0259905,309.7009086,311.5609741,4302000
2011/6/21,314.3510132,315.7460621,310.1658666,312.9559643,5650000
2011/6/22,313.8860474,315.2810965,311.0959492,313.8860474,6442000
2011/6/23,313.420929,313.8859452,312.0258803,312.0258803,3230000
2011/6/24,311.0958252,315.2809708,311.0958252,314.3509385,4366000
2011/6/27,309.7008667,312.4909646,309.2358504,311.560932,4020000
2011/6/28,310.165863,312.9559608,309.2358305,311.5609119,4618000
2011/6/29,316.2110901,316.6761064,311.560927,312.0259433,5988000
2011/6/30,317.1412354,317.1412354,313.88612,315.2811695,5046000
2011/7/1,319.0011597,320.3962085,317.6061109,318.5361434,4566000
2011/7/4,319.466217,320.861266,318.0711681,319.9312334,3658000
2011/7/5,319.466217,319.9312334,318.5361844,319.466217,1864000
2011/7/6,321.326355,321.326355,318.5362564,319.4662892,4026000
2011/7/7,320.8612976,321.7913304,319.9312649,321.7913304,2850000
2011/7/8,332.4867554,336.6719033,321.7913772,322.2563937,17932000
2011/7/11,330.6266174,332.9516991,328.7665521,332.0216665,5212000
2011/7/12,330.6266174,331.5566501,327.8365194,327.8365194,4808000
2011/7/13,336.2068176,337.1368503,329.6965888,330.1616051,9120000
2011/7/14,332.4867554,342.7171171,332.0217389,336.6719033,9366000
2011/7/15,337.6018677,339.4619331,333.8817369,334.8117696,6776000
2011/7/19,341.3219604,342.7170093,339.9269116,339.9269116,5318000
2011/7/20,338.9968872,345.5071155,336.6718057,344.5770829,7434000
2011/7/21,339.461792,341.3218566,337.6017274,339.461792,4144000
2011/7/22,339.461792,341.7868728,339.461792,341.3218566,2212000
2011/7/25,339.9268799,342.2519611,339.9268799,341.7869449,4216000
2011/7/26,340.3919373,341.7869862,338.9968883,341.3219699,4392000
2011/7/27,339.461792,340.3918243,336.6716951,339.461792,2744000
2011/7/28,335.7417297,339.4618597,335.7417297,338.066811,3912000
2011/7/29,335.7417297,338.066811,335.2767135,336.6717622,3040000
2011/8/1,339.9268799,341.3219286,335.2767174,335.2767174,4350000
2011/8/2,339.461792,340.3918243,338.5317597,339.9268081,2414000
2011/8/3,336.6717834,339.4618811,335.2767346,337.1367997,4342000
2011/8/4,331.0915833,336.6717785,329.2315182,336.2067622,6374000
2011/8/5,335.2767639,336.2067965,320.8612581,320.8612581,13996000
2011/8/8,331.5566406,335.2767712,331.0916243,332.021657,4978000
2011/8/9,332.021698,332.4867144,323.6514031,326.9065178,8832000
2011/8/10,335.2767639,337.1368292,332.0216497,334.8117476,7644000
2011/8/11,339.461792,339.9268081,331.0915012,332.4865497,5916000
2011/8/12,342.2519836,342.2519836,337.6018208,341.3219511,6418000
2011/8/15,350.1573792,352.0174449,343.647149,344.1121654,11042000
2011/8/16,347.8322449,352.4824086,345.507163,351.0873595,8316000
2011/8/17,349.6922607,350.6222934,345.0420977,348.7622281,6286000
2011/8/18,352.0173035,352.947336,348.2971734,350.6222547,5602000
2011/8/19,351.5522766,353.4123416,348.2971629,348.7621792,7066000
2011/8/22,355.7374878,357.1325368,350.6223082,351.5523409,10022000
2011/8/23,362.2477112,363.6427601,358.0625643,358.0625643,8350000
2011/8/24,360.3876648,365.9678609,359.9226485,365.0378282,6670000
2011/8/25,355.2724915,364.5728185,355.2724915,361.7827204,8164000
2011/8/26,354.3424072,358.9925701,352.0173258,356.2024724,4308000
2011/8/29,357.6905823,359.4576387,353.4124262,354.3424589,5904000
2011/8/30,353.1334534,357.5975993,352.0174027,356.2025502,4306000
2011/8/31,352.5752869,355.2723751,350.6222132,354.3423427,5226000
2011/9/1,353.1438904,355.737526,351.5523787,355.2725096,4260000
2011/9/2,354.8074341,354.8074341,351.55232,352.0173363,2878000
2011/9/5,353.5054016,355.7374742,351.0873111,352.4823601,4882000
2011/9/6,361.317627,363.6427082,356.2024482,357.1324807,7976000
2011/9/7,363.1533203,363.6428023,359.4576549,361.7827368,2976000
2011/9/8,364.5727844,364.5727844,361.7826866,362.7127192,4286000
2011/9/9,367.1303711,367.8278955,363.1777325,364.5727814,6780000
2011/9/12,371.0829773,371.0829773,365.9677984,366.4328147,5870000
2011/9/13,371.5480957,371.5480957,368.292981,371.0830793,4384000
2011/9/14,368.339447,372.9431203,367.8279404,369.6880058,4754000
2011/9/15,368.7579041,372.4780342,368.2928878,370.1529529,4012000
2011/9/16,366.944397,369.6880048,365.967874,368.7579721,4324000
2011/9/20,365.9678955,366.8979283,365.0378627,365.5028791,4392000
2011/9/21,365.9678955,366.8979283,363.6428136,363.6428136,6234000
2011/9/22,371.0829773,371.0829773,365.9677984,365.9677984,7008000
2011/9/26,369.2229614,372.943092,366.4328635,371.548043,9038000
2011/9/27,372.4781189,372.9431353,369.6880206,370.153037,13496000
2011/9/28,375.75354,375.75354,369.2024198,369.670357,11058000
2011/9/29,381.836853,381.836853,374.8177932,375.7536679,7826000
2011/9/30,386.9840698,387.9199442,383.7085094,383.7085094,7454000
2011/10/3,386.0481567,386.0481567,379.9649737,384.1764081,5514000
2011/10/4,384.1764832,386.0482322,382.3047341,383.2406087,4836000
2011/10/5,379.4971313,383.7085668,377.157445,383.7085668,4676000
2011/10/6,379.4971313,380.4330059,377.6253822,378.5612568,3134000
2011/10/7,374.8178101,379.9651208,374.8178101,379.9651208,3374000
2011/10/11,371.0742188,374.3497793,370.6062815,374.3497793,3570000
2011/10/12,364.0551758,370.13836,364.0551758,369.6704227,4600000
2011/10/13,361.7155151,363.119327,359.843766,362.6513897,3956000
2011/10/14,365.4589844,368.2666078,359.3758003,359.3758003,4046000
2011/10/17,364.9911194,369.6704927,364.5231821,367.7987434,2422000
2011/10/18,361.7155151,366.8628252,360.7796406,364.9910761,2676000
2011/10/19,362.6514282,363.5873029,360.3117416,362.1834909,2198000
2011/10/20,369.2024841,369.6704214,362.1834255,362.6513627,4156000
2011/10/21,367.3307495,372.0101221,365.9269377,369.6704358,1982000
2011/10/24,364.0551758,368.7345482,363.5872385,367.3307365,2294000
2011/10/25,359.84375,363.587248,358.4399382,362.6513735,3174000
2011/10/26,359.84375,361.2475618,358.4399382,359.84375,1688000
2011/10/27,361.2475586,361.7154958,358.4399351,358.9078723,2714000
2011/10/28,362.6514282,363.5873029,360.3117416,361.7155536,3230000
2011/10/31,365.4589844,369.2024823,361.2475492,361.2475492,3312000
2011/11/1,369.2024841,370.6062959,365.4589862,365.9269234,3104000
2011/11/2,364.0551758,368.266611,362.651364,368.266611,3528000
2011/11/4,366.3948975,366.3948975,363.1193364,365.4590229,2948000
2011/11/7,383.2406616,383.7085989,373.413978,374.3498526,11418000
2011/11/8,386.0481567,388.3878425,382.7725966,383.7084709,7858000
2011/11/9,386.0481567,386.9840311,382.3046595,385.1122824,4728000
2011/11/10,387.4520569,387.4520569,382.7726842,382.7726842,4960000
2011/11/11,387.9200134,387.9200134,385.1123897,385.1123897,3544000
2011/11/14,383.2406616,386.9841601,382.7727243,386.0482855,3480000
2011/11/15,382.3047791,385.1124029,381.8368417,382.3047791,1882000
2011/11/16,381.836853,383.240665,380.4330411,382.7727277,1464000
2011/11/17,383.7085571,384.6444317,380.9009335,382.3047453,2224000
2011/11/18,382.772644,385.5802673,382.3047068,383.7085185,2378000
2011/11/21,386.5162354,387.45211,383.7086114,383.7086114,3062000
2011/11/22,382.3047791,386.9841521,381.8368417,385.5803402,3246000
2011/11/24,381.836853,386.0482889,380.9009784,382.7727277,3090000
2011/11/25,377.1574707,382.7727184,376.2215961,381.3689065,3270000
2011/11/28,373.8819275,378.5613008,373.8819275,378.5613008,3258000
2011/11/29,374.349884,375.7536961,372.0101973,374.8178214,4080000
2011/11/30,375.75354,376.6894144,372.9459171,373.8817914,4556000
2011/12/1,372.0101318,376.2215673,371.5421946,376.2215673,4732000
2011/12/2,378.0933228,378.56126,372.9460127,373.4139499,3514000
2011/12/5,376.2214966,378.0932453,375.2856222,377.157371,2762000
2011/12/6,373.4138489,376.689409,372.4779746,374.3497232,3518000
2011/12/7,374.8178101,375.7536847,372.4781234,374.8178101,3790000
2011/12/8,375.285675,378.5612358,372.9459888,376.2215496,3996000
2011/12/9,372.9460144,375.2857008,372.0101398,372.4780771,4504000
2011/12/12,374.349884,376.2216335,373.4140093,376.2216335,2412000
2011/12/13,373.8819275,374.3498648,371.5422408,372.4781155,2416000
2011/12/14,373.8819275,375.2857395,373.4139902,374.3498648,1680000
2011/12/15,372.9460144,375.2857008,372.4780771,373.881889,2064000
2011/12/16,372.4781189,374.3498682,372.0101816,372.9460562,3174000
2011/12/19,372.0101318,373.8818809,372.0101318,372.4780691,1998000
2011/12/20,378.5612183,378.5612183,372.0100971,372.0100971,3038000
2011/12/21,379.0291748,379.0291748,376.6894885,378.5612376,1736000
2011/12/22,379.9650879,382.7727117,378.0933387,379.4971506,1812000
2011/12/26,379.0291748,380.4329866,378.0933003,380.4329866,1158000
2011/12/27,376.2214966,377.6253081,375.2856222,376.2214966,1518000
2011/12/28,376.2214966,377.157371,375.7535594,376.6894338,938000
2011/12/29,380.901001,381.3689383,376.2216275,376.6895648,2134000
2011/12/30,380.4330139,381.3688885,379.0292021,380.9009512,1114000
2012/1/4,385.5803528,385.5803528,381.8368542,381.8368542,3062000
2012/1/5,383.2406616,386.9841601,383.2406616,385.5803482,2034000
2012/1/6,383.7085571,384.6444317,381.8368081,384.6444317,1856000
2012/1/10,385.1124268,387.4521134,383.7086148,385.1124268,1972000
2012/1/11,384.6443787,385.5802531,382.7726299,385.1123159,1766000
2012/1/12,379.0291748,383.2406101,379.0291748,382.7726728,1936000
2012/1/13,379.4971313,381.3688805,378.5612568,379.4971313,1826000
2012/1/16,380.901001,380.901001,376.6895648,379.0292516,1176000
2012/1/17,382.3047791,382.3047791,379.9650925,380.9009671,1830000
2012/1/18,380.901001,382.304813,379.9651263,382.304813,1508000
2012/1/19,379.4971313,384.6444414,379.0291941,380.9009432,2646000
2012/1/20,369.6705627,379.4972486,367.7988131,379.0293112,9154000
2012/1/23,371.0742188,372.4780304,365.9269093,370.1383443,5246000
2012/1/24,371.0742188,372.0100932,369.6704071,371.0742188,2364000
2012/1/25,374.349884,374.349884,370.1384478,371.0743225,3440000
2012/1/26,373.4138489,374.3497232,372.4779746,373.4138489,1880000
2012/1/27,373.8819275,374.8178022,372.9460528,372.9460528,1594000
2012/1/30,375.75354,376.2214772,373.8817914,373.8817914,1616000
2012/1/31,379.0291748,379.0291748,376.6894885,377.1574258,3072000
2012/2/1,378.5612183,379.4970927,377.6253438,379.4970927,1736000
2012/2/2,379.9650879,380.4330252,378.561276,379.4971506,2528000
2012/2/3,380.901001,381.3689383,378.5613142,379.9651263,2240000
2012/2/6,384.6443787,385.5802531,382.7726299,383.7085043,3920000
2012/2/7,387.9200134,387.9200134,385.1123897,385.580327,4530000
2012/2/8,389.3237305,390.2596048,387.4519818,387.9199189,4394000
2012/2/9,390.2596741,391.1955486,386.516176,388.387925,3684000
2012/2/10,395.4070435,395.4070435,390.2597328,391.1956075,4404000
2012/2/13,397.278656,397.7465932,393.5351587,394.471033,2794000
2012/2/14,400.0863953,400.5543326,397.2787714,397.7467087,3720000
2012/2/15,395.8749695,401.4902173,393.0673456,400.0864053,5818000
2012/2/16,392.5993042,394.9389902,390.7275554,394.0031158,3516000
2012/2/17,389.3237305,393.0672279,389.3237305,393.0672279,4022000
2012/2/20,384.6443787,389.7916879,384.1764415,389.7916879,5712000
2012/2/21,388.855896,389.7917706,385.5803349,385.5803349,3408000
2012/2/22,392.1315308,393.0674055,388.3880317,390.2597812,3978000
2012/2/23,391.1956177,393.067367,389.3238683,392.5994297,2400000
2012/2/24,389.791748,393.5352462,389.3238108,393.067309,3470000
2012/2/27,387.4520569,390.2596805,386.9841196,390.2596805,3984000
2012/2/28,393.5352783,394.4711529,388.3879679,388.8559052,3078000
2012/2/29,394.0031433,395.8748922,393.0672689,393.5352061,3694000
2012/3/1,394.4711304,395.4070049,393.0673185,394.9390677,2828000
2012/3/2,392.5993042,395.8748645,392.5993042,395.4069274,3970000
2012/3/5,394.4711304,394.9390677,392.5993812,393.5352558,2526000
2012/3/6,397.7467346,398.214672,394.0032359,394.4711733,3946000
2012/3/7,400.0863953,400.0863953,396.8108341,396.8108341,3602000
2012/3/8,403.8299866,403.8299866,401.0223621,401.4902995,3856000
2012/3/9,404.297821,406.1695702,402.8940092,405.2336956,4730000
2012/3/12,406.6374817,408.977168,405.2336699,406.6374817,5018000
2012/3/13,404.297821,408.5092567,403.8298838,407.5733821,3882000
2012/3/14,403.361969,408.0413422,403.361969,406.6375302,3076000
2012/3/15,403.361969,404.765781,403.361969,404.765781,2506000
2012/3/16,402.8939514,404.2977631,402.4260142,403.3618886,2538000
2012/3/19,403.8299866,405.2337988,402.8941117,402.8941117,2732000
2012/3/21,408.5092163,409.4450908,404.2977811,404.7657183,4986000
2012/3/22,413.6565552,414.1244925,408.5092451,408.9771824,5520000
2012/3/23,413.6565552,415.060367,411.7848061,414.1244925,3792000
2012/3/26,413.1886292,417.8680021,413.1886292,416.4641902,7680000
2012/3/27,411.784729,414.124415,409.445043,413.6564778,16682000
2012/3/28,416.0202332,416.0202332,408.9610663,410.3728997,10440000
2012/3/29,416.9615479,417.4321591,413.196658,413.196658,4002000
2012/3/30,417.4321594,417.4321594,414.6084921,416.9615482,2998000
2012/4/2,413.1966248,416.9615143,413.1966248,415.5496807,3690000
2012/4/3,414.6084595,416.020293,410.8435699,414.1378483,3758000
2012/4/4,413.6672668,415.5497117,413.1966556,415.0791005,3000000
2012/4/5,412.2553406,413.6671739,410.8435072,412.2553406,2954000
2012/4/6,413.1966248,413.1966248,409.4317352,410.8435688,1954000
2012/4/9,414.1379089,415.0791315,411.3142414,411.7848526,2258000
2012/4/10,413.1966248,414.6084583,411.31418,414.1378471,2282000
2012/4/11,414.1379089,415.0791315,410.3730189,410.8436301,3132000
2012/4/12,416.9615479,417.9027703,414.6084917,415.5497142,3994000
2012/4/13,418.8440247,418.8440247,416.0203571,416.9615796,2588000
2012/4/16,418.8440247,418.8440247,416.4909683,418.3734134,2750000
2012/4/17,420.2558594,421.1970819,417.4321918,417.9028031,3212000
2012/4/18,421.6676025,423.079436,419.7851579,420.7263802,2782000
2012/4/19,421.6676025,421.6676025,419.3145467,420.7263802,2058000
2012/4/20,421.196991,422.1382133,420.2557686,421.196991,1598000
2012/4/23,418.8440247,422.1383035,418.3734134,421.6676922,2084000
2012/4/24,416.9615479,418.8439928,416.4909366,418.3733815,2310000
2012/4/25,418.8440247,419.3146359,416.9615796,418.3734134,2034000
2012/4/26,419.7851868,421.1970204,418.8439644,419.3145756,2286000
2012/4/27,416.9615479,419.7852152,416.9615479,417.9027703,5494000
2012/5/1,416.9615479,416.9615479,416.9615479,416.9615479,0
2012/5/2,430.6092834,432.0211172,423.0795036,424.0207261,5922000
2012/5/7,429.6679993,432.0210551,426.8443322,426.8443322,4226000
2012/5/8,429.6679993,431.550444,427.3149434,430.1386104,2974000
2012/5/9,424.4912415,429.1973528,424.4912415,428.7267416,2486000
2012/5/10,422.6088867,424.9619429,421.197053,424.9619429,2780000
2012/5/11,420.2558594,423.079527,420.2558594,422.6089157,1808000
2012/5/14,416.9615479,420.2558264,416.9615479,419.314604,2260000
2012/5/15,414.1379089,418.3734103,412.2554639,416.020354,5606000
2012/5/16,412.7260132,414.6084579,411.7847908,412.255402,3278000
2012/5/17,406.6080933,412.7260391,403.7844259,412.2554279,4580000
2012/5/18,400.0195313,404.2550322,399.0783088,402.8431985,4522000
2012/5/21,395.7840576,401.9020038,395.7840576,397.6665026,3314000
2012/5/22,398.6076965,402.3725862,396.7252517,399.548919,3632000
2012/5/23,393.9015808,399.5489153,392.9603584,399.5489153,4354000
2012/5/24,392.4897156,396.7252161,391.5484932,392.4897156,2672000
2012/5/25,396.2546387,397.1958611,390.6073042,392.9603602,3122000
2012/5/28,397.1958618,398.1370842,395.7840282,398.1370842,2276000
2012/5/29,393.4309692,396.7252477,392.4897468,396.7252477,2174000
2012/5/30,398.6076965,398.6076965,392.960362,393.4309732,3528000
2012/5/31,402.3725891,402.3725891,395.7840321,396.2546433,3246000
2012/6/1,400.0195313,402.8431985,398.1370864,401.4313649,4574000
2012/6/4,394.8427734,397.6664405,391.5484952,397.1958293,4704000
2012/6/5,397.1958618,398.1370842,393.9015833,394.8428058,2986000
2012/6/6,398.6076965,399.548919,397.1958629,399.548919,2668000
2012/6/7,407.5492249,407.5492249,399.0782248,400.019447,3028000
2012/6/8,404.725647,408.0199255,401.4313685,408.0199255,4826000
2012/6/11,403.3137817,409.4317271,403.3137817,408.0198935,2434000
2012/6/12,401.4313965,402.372619,396.725284,401.9020077,2464000
2012/6/13,404.2550659,406.1375109,400.4901759,400.9607872,1888000
2012/6/14,402.3725891,405.1962564,401.9019779,402.8432003,1592000
